OccurenceID,EventDate,scientificName,vernacularName,individualCount,DecimalLatitude,DecimalLongitude,app_used,collectionID,occurenceStatus,basisOfRecord,scientificNameID,footprintWKT,geom,in_ocean
45457,2017-07-28 21:00:00+00:00,Orcinus orca,Killer Whale (Orca),2,58.44163,-136.03897,whale_alert,12916,,HumanObservation,urn:lsid:marinespecies.org:taxname:137102,POINT (-136.03897 58.44163),,1
45074,2017-07-28 23:00:00+00:00,Megaptera novaeangliae,Humpback,2,58.67266,-136.07399,whale_alert,12691,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.07399 58.67266),,1
45062,2017-07-29 18:45:48+00:00,Balaenoptera physalus,Fin Whale,2,44.20726427,-64.20987121,whale_alert,12679,,HumanObservation,urn:lsid:marinespecies.org:taxname:137091,POINT (-64.20987121 44.20726427),,1
45146,2017-07-30 14:28:00+00:00,Megaptera novaeangliae,Humpback,2,58.66445,-136.00189,whale_alert,12734,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.00189 58.66445),,1
45090,2017-07-30 16:08:57+00:00,Megaptera novaeangliae,Humpback,2,37.88028175,-122.6676448,whale_alert,12706,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.6676448 37.88028175),,1
45142,2017-07-30 22:14:00+00:00,Megaptera novaeangliae,Humpback,2,58.56432,-136.08772,whale_alert,12730,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.08772 58.56432),,1
45150,2017-07-30 22:15:00+00:00,Orcinus orca,Killer Whale (Orca),2,58.6591,-136.03348,whale_alert,12738,,HumanObservation,urn:lsid:marinespecies.org:taxname:137102,POINT (-136.03348 58.6591),,1
45446,2017-07-31 01:00:00+00:00,Megaptera novaeangliae,Humpback,2,56.97606,-134.35257,whale_alert,12905,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-134.35257 56.97606),,1
45266,2017-08-02 15:41:00+00:00,Megaptera novaeangliae,Humpback,2,58.82348,-136.48975,whale_alert,12811,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.48975 58.82348),,1
45302,2017-08-02 18:32:25+00:00,Megaptera novaeangliae,Humpback,2,58.66762884,-136.0016679,whale_alert,12842,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.0016679 58.66762884),,1
49730,2017-08-02 19:24:20+00:00,Megaptera novaeangliae,Humpback Whale,2,34.16226,-119.835742,spotter_pro,15009,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.835742 34.16226),,1
45287,2017-08-02 20:08:31+00:00,Balaenoptera musculus,Blue Whale,2,36.70111395,-122.0349173,whale_alert,12832,,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-122.0349173 36.70111395),,1
45436,2017-08-02 20:21:09+00:00,Megaptera novaeangliae,Humpback,2,58.66780937,-135.9906597,whale_alert,12899,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.9906597 58.66780937),,1
45443,2017-08-02 20:21:09+00:00,Megaptera novaeangliae,Humpback,2,58.66780937,-135.9906597,whale_alert,12902,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.9906597 58.66780937),,1
45339,2017-08-03 00:51:00+00:00,Megaptera novaeangliae,Humpback,2,37.82028,-122.47717,whale_alert,12863,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.47717 37.82028),,1
45308,2017-08-03 03:56:00+00:00,Megaptera novaeangliae,Humpback,2,58.82348,-136.48975,whale_alert,12848,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.48975 58.82348),,1
45309,2017-08-03 03:57:00+00:00,Megaptera novaeangliae,Humpback,2,58.14874,-135.20985,whale_alert,12849,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.20985 58.14874),,1
45371,2017-08-03 18:35:56+00:00,Grampus griseus,Risso's Dolphin,2,34.196772,-119.823222,spotter_pro,12879,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137098,POINT (-119.823222 34.196772),,1
45359,2017-08-03 19:27:00+00:00,Megaptera novaeangliae,Humpback,2,37.81651,-122.52789,whale_alert,12873,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.52789 37.81651),,1
45374,2017-08-03 20:51:40+00:00,Megaptera novaeangliae,Humpback Whale,2,34.2424,-119.714056,spotter_pro,12879,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.714056 34.2424),,1
45405,2017-08-03 21:17:16+00:00,Megaptera novaeangliae,Humpback,2,58.59712512,-136.1005628,whale_alert,12882,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.1005628 58.59712512),,1
45434,2017-08-04 15:53:00+00:00,Orcinus orca,Killer Whale (Orca),2,58.4675,-135.93185,whale_alert,12897,,HumanObservation,urn:lsid:marinespecies.org:taxname:137102,POINT (-135.93185 58.4675),,1
45467,2017-08-04 19:13:43+00:00,Megaptera novaeangliae,Humpback Whale,2,34.184266,-119.735051,spotter_pro,12922,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.735051 34.184266),,1
45500,2017-08-04 20:01:43+00:00,Megaptera novaeangliae,Humpback,2,58.22199787,-136.1789955,whale_alert,12927,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.1789955 58.22199787),,1
45469,2017-08-04 20:59:55+00:00,Megaptera novaeangliae,Humpback Whale,2,34.177622,-119.783568,spotter_pro,12922,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.783568 34.177622),,1
45499,2017-08-04 21:34:51+00:00,Megaptera novaeangliae,Humpback,2,58.3624699,-136.0440386,whale_alert,12926,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.0440386 58.3624699),,1
45528,2017-08-05 00:18:00+00:00,Orcinus orca,Killer Whale (Orca),2,58.60334,-135.94902,whale_alert,12930,,HumanObservation,urn:lsid:marinespecies.org:taxname:137102,POINT (-135.94902 58.60334),,1
45529,2017-08-05 01:48:00+00:00,Megaptera novaeangliae,Humpback,2,58.60334,-135.94902,whale_alert,12931,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.94902 58.60334),,1
45536,2017-08-05 17:23:00+00:00,Balaenoptera physalus,Fin Whale,2,34.08978,-119.4911,whale_alert,12935,,HumanObservation,urn:lsid:marinespecies.org:taxname:137091,POINT (-119.4911 34.08978),,1
45600,2017-08-06 17:48:45+00:00,Megaptera novaeangliae,Humpback Whale,2,34.311295,-119.749932,spotter_pro,12954,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.749932 34.311295),,1
45596,2017-08-06 19:13:17+00:00,Balaenoptera acutorostrata,Minke Whale,2,34.257331,-119.796477,spotter_pro,12954,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.796477 34.257331),,1
45603,2017-08-06 22:47:00+00:00,Megaptera novaeangliae,Humpback,2,58.59927,-136.09688,whale_alert,12957,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.09688 58.59927),,1
45623,2017-08-07 16:06:00+00:00,Balaenoptera borealis,Sei Whale,2,59.28869,-146.01387,whale_alert,12974,,HumanObservation,urn:lsid:marinespecies.org:taxname:137088,POINT (-146.01387 59.28869),,1
45781,2017-08-08 20:31:11+00:00,Megaptera novaeangliae,Humpback Whale,2,34.349653,-119.88526,spotter_pro,13020,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.88526 34.349653),,1
45844,2017-08-09 00:00:00+00:00,Megaptera novaeangliae,Humpback,2,56.33706,-133.22887,whale_alert,13075,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-133.22887 56.33706),,1
45847,2017-08-09 01:00:00+00:00,Megaptera novaeangliae,Humpback,2,56.30012,-133.07713,whale_alert,13078,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-133.07713 56.30011999999999),,1
45849,2017-08-09 19:20:00+00:00,Megaptera novaeangliae,Humpback,2,56.27878,-132.9858,whale_alert,13080,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-132.9858 56.27878),,1
46019,2017-08-11 16:00:00+00:00,Megaptera novaeangliae,Humpback,2,57.33432,-133.82935,whale_alert,13202,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-133.82935 57.33432),,1
45963,2017-08-11 18:34:25+00:00,Megaptera novaeangliae,Humpback Whale,2,34.343083,-119.941507,spotter_pro,13157,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.941507 34.343083),,1
45961,2017-08-11 20:10:11+00:00,Megaptera novaeangliae,Humpback Whale,2,34.285854,-119.893247,spotter_pro,13157,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.893247 34.285854),,1
45988,2017-08-12 16:54:00+00:00,Megaptera novaeangliae,Humpback,2,37.60542,-122.51783,whale_alert,13177,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.51783 37.60542),,1
45991,2017-08-12 17:19:00+00:00,Megaptera novaeangliae,Humpback,2,37.60918,-122.51642,whale_alert,13180,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.51642 37.60918),,1
45992,2017-08-12 18:14:00+00:00,Megaptera novaeangliae,Humpback,2,37.68316,-122.65157,whale_alert,13181,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.65157 37.68316),,1
46007,2017-08-12 19:38:32+00:00,Balaenoptera acutorostrata,Minke Whale,2,34.363702,-120.122805,spotter_pro,13190,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-120.122805 34.363702),,1
46083,2017-08-13 18:45:14+00:00,Megaptera novaeangliae,Humpback,2,37.70208402,-123.0020403,whale_alert,13230,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.0020403 37.70208402),,1
46099,2017-08-13 19:39:38+00:00,Megaptera novaeangliae,Humpback Whale,2,34.282008,-120.089608,spotter_pro,13239,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.089608 34.282008),,1
46097,2017-08-13 20:01:19+00:00,Megaptera novaeangliae,Humpback Whale,2,34.278654,-120.068179,spotter_pro,13239,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.068179 34.278654),,1
46087,2017-08-13 22:07:45+00:00,Megaptera novaeangliae,Humpback,2,37.79252673,-122.6166659,whale_alert,13235,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.6166659 37.79252673),,1
46155,2017-08-14 20:08:06+00:00,Megaptera novaeangliae,Humpback Whale,2,34.289235,-119.843729,spotter_pro,13271,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.843729 34.289235),,1
46154,2017-08-14 20:44:16+00:00,Megaptera novaeangliae,Humpback Whale,2,34.270721,-119.830865,spotter_pro,13271,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.830865 34.270721),,1
46170,2017-08-14 21:13:58+00:00,Megaptera novaeangliae,Humpback,2,58.77834171,-136.0901657,whale_alert,13283,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.0901657 58.77834171),,1
46248,2017-08-16 18:16:38+00:00,Balaenoptera acutorostrata,Minke Whale,2,34.278702,-119.820247,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.820247 34.278702),,1
46259,2017-08-16 19:10:01+00:00,Megaptera novaeangliae,Humpback Whale,2,34.227754,-119.867435,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.867435 34.227754),,1
46254,2017-08-16 19:10:35+00:00,Balaenoptera acutorostrata,Minke Whale,2,34.227145,-119.866959,spotter_pro,13326,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.866959 34.227145),,1
46290,2017-08-17 17:34:58+00:00,Megaptera novaeangliae,Humpback Whale,2,34.248222,-119.963729,spotter_pro,13347,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.963729 34.248222),,1
46293,2017-08-17 18:11:50+00:00,Megaptera novaeangliae,Humpback Whale,2,34.382704,-120.845735,spotter_pro,13347,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.845735 34.382704),,1
46316,2017-08-18 00:55:00+00:00,Megaptera novaeangliae,Humpback,2,37.81474,-122.47571,whale_alert,13357,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.47571 37.81474),,1
46332,2017-08-18 18:28:34+00:00,Megaptera novaeangliae,Humpback Whale,2,34.261103,-119.902251,spotter_pro,13364,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.902251 34.261103),,1
46346,2017-08-18 20:13:27+00:00,Megaptera novaeangliae,Humpback,2,58.31775936,-135.6349445,whale_alert,13370,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.6349445 58.31775936),,1
46953,2017-08-18 21:00:00+00:00,Megaptera novaeangliae,Humpback,2,56.30665,-133.04279,whale_alert,13575,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-133.04279 56.30665),,1
46954,2017-08-18 23:00:00+00:00,Megaptera novaeangliae,Humpback,2,56.20977,-132.88898,whale_alert,13576,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-132.88898 56.20976999999999),,1
46955,2017-08-19 00:00:00+00:00,Megaptera novaeangliae,Humpback,2,56.03524,-132.83131,whale_alert,13577,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-132.83131 56.03524),,1
47392,2017-08-19 19:27:03+00:00,Megaptera novaeangliae,Humpback Whale,2,34.155809,-119.739549,spotter_pro,13775,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.739549 34.155809),,1
47395,2017-08-19 19:52:28+00:00,Balaenoptera musculus,Blue Whale,2,34.13372,-119.618724,spotter_pro,13775,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.618724 34.13372),,1
47393,2017-08-19 20:42:02+00:00,Balaenoptera musculus,Blue Whale,2,34.166889,-119.634558,spotter_pro,13775,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.634558 34.166889),,1
48131,2017-08-19 21:54:46+00:00,Balaenoptera musculus,Blue Whale,2,34.132262,-119.600859,spotter_pro,14244,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.600859 34.132262),,1
46360,2017-08-19 21:58:23+00:00,Megaptera novaeangliae,Humpback,2,55.29499817,-131.5890045,whale_alert,13384,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-131.5890045 55.29499817),,1
46370,2017-08-20 17:54:00+00:00,Megaptera novaeangliae,Humpback,2,58.14833,-135.39435,whale_alert,13394,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.39435 58.14833),,1
46454,2017-08-21 19:47:52+00:00,Balaenoptera acutorostrata,Minke Whale,2,44.18220966,-64.19255249,whale_alert,13437,,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-64.19255249 44.18220966),,1
46474,2017-08-21 20:13:18+00:00,Balaenoptera musculus,Blue Whale,2,34.151476,-119.62895,spotter_pro,13444,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.62895 34.151476),,1
46496,2017-08-21 23:08:14+00:00,Megaptera novaeangliae,Humpback Whale,2,34.067823,-119.54899,spotter_pro,13457,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.54899 34.067823),,1
46544,2017-08-22 15:41:42+00:00,Megaptera novaeangliae,Humpback,2,38.09929115,-123.3735339,whale_alert,13475,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.3735339 38.09929115),,1
46550,2017-08-22 15:41:42+00:00,Megaptera novaeangliae,Humpback,2,38.09929115,-123.3735339,whale_alert,13477,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.3735339 38.09929115),,1
46524,2017-08-22 18:17:29+00:00,Megaptera novaeangliae,Humpback,2,58.28645331,-135.7733932,whale_alert,13469,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.7733932 58.28645331),,1
46987,2017-08-24 18:30:33+00:00,Balaenoptera musculus,Blue Whale,2,34.130799,-119.62561,spotter_pro,13538,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.62561 34.130799),,1
47406,2017-08-24 18:35:49+00:00,Balaenoptera musculus,Blue Whale,2,34.070973,-119.333311,spotter_pro,13776,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.333311 34.070973),,1
46985,2017-08-24 20:00:12+00:00,Balaenoptera musculus,Blue Whale,2,34.123292,-119.625526,spotter_pro,13538,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.625526 34.123292),,1
46896,2017-08-24 21:39:59+00:00,Balaenoptera musculus,Blue Whale,2,34.06543286,-119.3258539,whale_alert,13543,,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.3258539 34.06543286),,1
46897,2017-08-24 21:43:00+00:00,Megaptera novaeangliae,Humpback,2,58.32663,-135.62973,whale_alert,13544,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.62973 58.32663),,1
46907,2017-08-25 03:30:00+00:00,Megaptera novaeangliae,Humpback,2,58.37173,-134.85356,whale_alert,13554,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-134.85356 58.37173000000001),,1
46943,2017-08-25 16:40:00+00:00,Megaptera novaeangliae,Humpback,2,58.52791,-134.91398,whale_alert,13565,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-134.91398 58.52791),,1
46983,2017-08-25 19:15:16+00:00,Balaenoptera musculus,Blue Whale,2,34.121432,-119.62337,spotter_pro,13595,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.62337 34.121432),,1
46979,2017-08-25 21:31:00+00:00,Balaenoptera musculus,Blue Whale,2,36.43462,-122.58405,whale_alert,13594,,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-122.58405 36.43462),,1
47035,2017-08-26 21:32:00+00:00,Orcinus orca,Killer Whale (Orca),2,57.49038,-134.63135,whale_alert,13609,,HumanObservation,urn:lsid:marinespecies.org:taxname:137102,POINT (-134.63135 57.49038),,1
47079,2017-08-27 19:15:35+00:00,Megaptera novaeangliae,Humpback,2,36.95261404,-121.9908477,whale_alert,13649,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-121.9908477 36.95261404),,1
47063,2017-08-27 20:09:00+00:00,Megaptera novaeangliae,Humpback,2,58.16782,-135.2507,whale_alert,13638,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.2507 58.16781999999999),,1
47411,2017-08-27 22:02:23+00:00,Balaenoptera musculus,Blue Whale,2,34.061481,-119.349481,spotter_pro,13777,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.349481 34.061481),,1
47317,2017-08-28 02:00:00+00:00,Megaptera novaeangliae,Humpback,2,55.17849,-131.27777,whale_alert,13725,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-131.27777 55.17849),,1
47189,2017-08-28 17:01:00+00:00,Megaptera novaeangliae,Humpback,2,58.18892,-135.05518,whale_alert,13657,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.05518 58.18892),,1
47263,2017-08-29 18:21:36+00:00,Balaenoptera musculus,Blue Whale,2,34.181915,-119.637627,spotter_pro,13694,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.637627 34.181915),,1
47262,2017-08-29 19:48:17+00:00,Balaenoptera musculus,Blue Whale,2,34.162132,-119.621537,spotter_pro,13694,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.621537 34.162132),,1
47310,2017-08-30 19:02:36+00:00,Balaenoptera musculus,Blue Whale,2,34.165134,-119.663745,spotter_pro,13719,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.663745 34.165134),,1
47320,2017-08-31 02:48:19+00:00,Megaptera novaeangliae,Humpback,2,58.45583679,-134.8642152,whale_alert,13728,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-134.8642152 58.45583679),,1
47340,2017-08-31 20:38:00+00:00,Megaptera novaeangliae,Humpback,2,57.78002,-134.96094,whale_alert,13742,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-134.96094 57.78001999999999),,1
47373,2017-09-01 14:30:00+00:00,Megaptera novaeangliae,Humpback,2,57.27423,-133.92273,whale_alert,13763,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-133.92273 57.27423),,1
47366,2017-09-01 20:18:55+00:00,Balaenoptera musculus,Blue Whale,2,34.125158,-119.599256,spotter_pro,13756,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.599256 34.125158),,1
47372,2017-09-02 01:15:19+00:00,Megaptera novaeangliae,Humpback,2,55.30699921,-131.5820007,whale_alert,13762,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-131.5820007 55.30699921),,1
47424,2017-09-02 20:05:12+00:00,Megaptera novaeangliae,Humpback Whale,2,34.125447,-119.704826,spotter_pro,13779,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.704826 34.125447),,1
47451,2017-09-02 20:13:08+00:00,Megaptera novaeangliae,Humpback,2,41.8089795,-70.234407,whale_alert,13793,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-70.23440699999999 41.8089795),,1
47429,2017-09-03 15:41:29+00:00,Megaptera novaeangliae,Humpback,2,34.08937372,-119.3042704,whale_alert,13781,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.3042704 34.08937372),,1
47430,2017-09-03 15:41:44+00:00,Megaptera novaeangliae,Humpback,2,34.08933579,-119.3042971,whale_alert,13782,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.3042971 34.08933579),,1
47445,2017-09-03 17:42:18+00:00,Megaptera novaeangliae,Humpback Whale,2,34.30731,-119.765056,spotter_pro,13788,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.765056 34.30731),,1
47440,2017-09-03 20:27:06+00:00,Megaptera novaeangliae,Humpback Whale,2,34.172874,-119.794924,spotter_pro,13788,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.794924 34.172874),,1
47446,2017-09-03 20:35:48+00:00,Megaptera novaeangliae,Humpback Whale,2,34.176015,-119.787778,spotter_pro,13788,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.787778 34.176015),,1
47437,2017-09-03 20:42:00+00:00,Megaptera novaeangliae,Humpback,2,58.29687,-135.80002,whale_alert,13787,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.80002 58.29687),,1
47532,2017-09-05 15:56:00+00:00,Orcinus orca,Killer Whale (Orca),2,58.45592,-134.85674,whale_alert,13823,,HumanObservation,urn:lsid:marinespecies.org:taxname:137102,POINT (-134.85674 58.45591999999999),,1
47570,2017-09-06 00:15:44+00:00,Megaptera novaeangliae,Humpback,2,55.30799866,-131.5820007,whale_alert,13848,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-131.5820007 55.30799866),,1
47571,2017-09-06 19:28:38+00:00,Balaenoptera musculus,Blue Whale,2,34.176381,-119.658323,spotter_pro,13849,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.658323 34.176381),,1
47601,2017-09-07 14:58:00+00:00,Megaptera novaeangliae,Humpback,2,36.64057,-121.90382,whale_alert,13861,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-121.90382 36.64057),,1
47607,2017-09-07 16:14:00+00:00,Megaptera novaeangliae,Humpback,2,36.64711,-121.97926,whale_alert,13879,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-121.97926 36.64711),,1
47621,2017-09-07 19:33:00+00:00,Balaenoptera physalus,Fin Whale,2,36.50324,-122.11365,whale_alert,13892,,HumanObservation,urn:lsid:marinespecies.org:taxname:137091,POINT (-122.11365 36.50324000000001),,1
47622,2017-09-07 19:34:00+00:00,Balaenoptera musculus,Blue Whale,2,36.5036,-122.11356,whale_alert,13893,,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-122.11356 36.5036),,1
47625,2017-09-07 20:41:00+00:00,Megaptera novaeangliae,Humpback,2,36.4461,-122.05219,whale_alert,13911,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.05219 36.4461),,1
47763,2017-09-08 15:41:00+00:00,Megaptera novaeangliae,Humpback,2,57.67884,-133.82385,whale_alert,14066,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-133.82385 57.67884),,1
47691,2017-09-08 15:43:00+00:00,Megaptera novaeangliae,Humpback,2,36.65744,-121.91947,whale_alert,13957,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-121.91947 36.65744),,1
47695,2017-09-08 15:43:00+00:00,Megaptera novaeangliae,Humpback,2,36.65744,-121.91947,whale_alert,13960,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-121.91947 36.65744),,1
47700,2017-09-08 15:43:00+00:00,Megaptera novaeangliae,Humpback,2,36.65744,-121.91947,whale_alert,13963,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-121.91947 36.65744),,1
47702,2017-09-08 16:24:00+00:00,Megaptera novaeangliae,Humpback,2,36.69295,-121.94233,whale_alert,13966,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-121.94233 36.69295),,1
47703,2017-09-08 16:24:00+00:00,Megaptera novaeangliae,Humpback,2,36.69295,-121.94233,whale_alert,13969,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-121.94233 36.69295),,1
47711,2017-09-08 16:36:00+00:00,Megaptera novaeangliae,Humpback,2,36.70268,-121.95099,whale_alert,13973,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-121.95099 36.70268),,1
47713,2017-09-08 18:08:00+00:00,Megaptera novaeangliae,Humpback,2,36.48146,-122.10999,whale_alert,13977,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.10999 36.48146),,1
47714,2017-09-08 18:08:00+00:00,Megaptera novaeangliae,Humpback,2,36.48146,-122.10999,whale_alert,13978,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.10999 36.48146),,1
47721,2017-09-08 18:08:00+00:00,Megaptera novaeangliae,Humpback,2,36.48146,-122.10999,whale_alert,13986,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.10999 36.48146),,1
47725,2017-09-08 18:08:00+00:00,Megaptera novaeangliae,Humpback,2,36.48146,-122.10999,whale_alert,13991,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.10999 36.48146),,1
47727,2017-09-08 18:08:00+00:00,Megaptera novaeangliae,Humpback,2,36.48146,-122.10999,whale_alert,13994,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.10999 36.48146),,1
47733,2017-09-08 18:08:00+00:00,Megaptera novaeangliae,Humpback,2,36.48146,-122.10999,whale_alert,14001,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.10999 36.48146),,1
